# 32x32x32 Additive-Multiplicative Magic Cube.
# Generated by Toshihiro Shirakawa in 2025.12.19
# S=1037461656
# P=374786014569524398947714987258702135780950545931554489649674734437440344861709938299547685843014899644555341096839991870348425292567647743632070757811390939361070868927984101498392912846804146700878385412623564800000000000000
# MaxNb=251221056

21344856,9150895,34328112,156865952,2790400,915837,37334844,20410,2115,19867320,11790972,12915000,38539977,8212288,78477630,64352340,742535,8254416,35464002,68435662,117043781,8111556,5184564,16791390,22944152,95859379,12453518,42136198,5068668,1033753,62576606,38452528,
6055647,5749944,25124768,2239744,4249133,63912640,11813530,70491276,89563032,6280659,5260200,32991420,1781696,28862169,19006020,17310,29890128,4516855,157100126,74360034,5394660,41925685,2212974,9645300,33085315,10067928,5540262,19646,15457897,8388380,74551344,191905934,
20086875,10808712,7956270,3777390,55160865,112803180,9854488,37163742,149024192,44422287,11819470,19137066,38260,28721709,687102,16687900,49157368,8663963,79884904,23793812,24723328,68263361,2581348,2838,36507367,46099032,11002296,124160,17674965,4006464,6280146,130546796,
49775820,3932145,1944558,10998680,8015304,85882475,17474814,47682126,23095773,22848340,86297180,3261358,16579199,18065344,2954058,31063294,112863505,91508352,37439094,37492,5291,2156440,7456596,37509752,1842176,1479429,40385564,3269682,72998520,164134615,6959280,27545400,
4920320,621789,5819580,9817210,44376,58706511,50562096,88961440,33741225,16373568,105901950,56639700,2403,14722488,5913852,14751800,72695653,15701316,70541492,4230558,2947175,606672,18321282,110184974,13870076,690361,59972638,47594288,18537112,100021523,18648014,15398214,
11355984,22903490,146884560,3531817,40047332,33505056,50688,9040955,76494390,25382280,4053,3603424,6317388,38697100,16474287,77238864,34356868,2238210,17715201,1472252,42811930,134752722,13825635,189744,119930370,63539440,48628932,12050325,7932562,14948206,4579304,6958287,
123186,15315576,185302260,62546925,8089698,39145302,1393080,6144775,40867020,2452466,6655257,1968620,7574850,35778018,74565595,178359360,25926670,530376,14877,18966464,9418948,90414636,35269399,16080272,55444432,7845338,59848432,7106481,5852740,9453912,2641408,26365283,
114719094,15224946,22151575,24848376,527352,10839234,41191485,56653140,1708946,4124514,121574976,19135051,7344674,68034060,1599180,58326345,15292860,3460,19162416,7575975,11470424,25293422,54931136,94797549,70660824,2403700,96301779,58336544,1112890,4363008,7659873,92848,
156893472,61630868,18889003,6686112,2297250,2218752,1765465,46755600,31900,5004,37071216,5004735,91910040,130466070,2785120,41222181,15981058,16482746,26537136,1645395,25117362,35833924,7143004,88805297,76586510,2499618,40038111,21798056,4717552,51431442,11223653,5988004,
24873316,64854816,689664,2277851,45072720,1683330,75882960,5686409,17287116,25842700,15788751,95601744,61801590,26484360,6069,1316832,75490394,91487634,2155075,91266864,71428,14358978,26092833,834940,6944850,29803566,6179560,6124335,136261314,47085296,24390212,13764149,
4587810,57657366,8937144,12775,59252466,2387320,125807220,110289165,8652162,17944738,55256123,202646592,35969100,3309490,13269177,1723500,15164996,46709676,2592183,63823760,6532174,7216328,28797,11780032,2138820,14156376,2756096,21301123,68625872,7518874,39967984,19446417,
1443064,7238658,39477405,70121940,92684214,15886002,33169975,9080568,4561762,131691660,21758540,14695209,6782930,303138,62807616,30808427,10042200,50429742,74127040,83436045,17375292,2564,9611056,8653447,1962362,2962176,1193985,44659888,146904,15420660,141843507,33083680,
2623970,1112832,1308281,53122320,138089760,83168020,37660683,5853600,52123800,192164310,17867616,85701,15343900,780,25168752,8824863,9178866,53658052,7453148,71747857,19780418,15796858,17722032,4502515,7595504,26570322,824901,23766820,19295822,34009954,77500671,13538728,
9452368,23504152,5831,20689064,81595514,39650468,15660213,7370656,38750832,82411756,1434824,52218251,3392268,11000990,5707776,2618865,28244790,30989250,38837040,138980415,44966150,34324452,8262036,246813,15535590,99273222,736411,995800,74873184,62998,83119585,42550092,
821422,18682358,11036979,13748168,116484360,17082150,46251225,35529564,36832614,55046090,110176,92523543,3100630,6870604,44624996,3423189,1253104,13160580,49775080,127090323,56209516,10200918,2891776,2561689,12562344,44792664,5775,1263240,32982642,1558596,103008925,75976416,
3803190,21201288,5195708,35507369,4957062,5105870,126054152,25905987,5906572,41322886,42067333,112404292,8645098,8413846,13359111,12974944,22366134,163473788,31896553,9018880,8515140,256,30033315,29744520,1228788,4050,19424160,66194125,85827336,45759528,41294760,9855615,
12590292,14170,9184,21699429,12018760,54957136,113236552,17397303,13796734,58923932,20429505,66705024,24728620,1624320,8725275,2128872,47099556,159927350,5302605,3484404,6883170,2598630,43269807,22290864,2877862,6319968,15449388,45119537,157321494,55236230,34212760,1082923,
78200122,49077028,42853141,4922272,14154064,8589336,4711,21587368,46155404,2771678,3545088,5069265,20019312,132687212,5694920,3837867,60679750,30210660,7233300,492093,14166390,35396610,44125488,102990111,11670880,30302038,146564993,28888524,22882470,56299590,1531,6388440,
86319624,19408230,52829177,17820124,1637742,16356150,9714195,18552520,19891734,14284,25307620,5042037,25006758,97062922,52994656,14422135,58650092,8241558,1056768,3835897,836848,36013060,61608680,121801779,2424114,6186180,165849725,39250656,24316584,27820632,1455,17187720,
67446086,1286414,78291976,50145507,1964790,34135176,20622140,2609673,8285354,10414166,36556327,8664928,8844556,15100998,33987173,117284804,1327300,123136,52957827,20194440,32943222,92708860,66313,57859584,115820040,40275240,36153000,19650015,616308,4626,22069152,49052525,
77104968,114256,64218440,25624599,8547924,24986,4417504,3382405,18324908,1845504,9966203,1067752,27507774,51587100,17981025,90015360,505890,10314150,69666639,11515824,91169316,99330550,1335981,47409012,164152278,44626630,12502680,1621579,1921894,17294176,19122348,43242001,

17919278,10895698,7236271,5265128,56487664,114486722,6908853,43781188,149174418,45325658,18405168,14886595,1136322,27499780,1423228,14922657,42981900,11018700,80911440,18530895,22076040,73555830,2623456,3381,39775008,41426788,11295323,99840,21271170,117072,3335945,132684240,
7886424,4261060,25352451,2297344,8824730,58080720,12395025,66475248,81673644,8896580,165776,32755767,1044680,32391502,19619776,17661,32211362,4342914,170263616,66290107,2819762,42499660,2703980,7978041,32974614,7820322,4918375,707256,16490872,11949042,66219405,205133940,
4829952,1178234,9006256,8247681,1220340,56558040,56394016,81121203,30320686,15755096,98584717,63157952,3076,14598716,4343559,17252144,80765580,7597666,72870057,3149900,3830562,17618,18073835,109821504,12039426,919800,59346900,46333725,13241778,110312118,18090744,18478775,
46459218,4455920,61732,10423749,4923490,95683406,22548904,47530623,29892548,18286578,85393809,6212572,18540410,16740930,2869875,29475504,109899990,88849560,32994885,1413984,5388,3094300,5298591,41038704,1997568,1317090,44633360,1569529,70861076,163161376,9183648,22643339,
54137072,141704962,18905621,29237956,26832494,3981714,5846351,5493736,15460866,6928516,883964,28885377,77065938,72976666,73051440,1094115,29790600,64740150,2296800,6741,21557900,12585804,91929168,13732143,3315650,56311632,5882281,90083280,58584864,23493860,23483,640512,
6539482,65989584,14157873,33341168,15723864,3730500,22313955,3100160,6702024,67342,11126720,26013,55450668,15687364,79738256,5105815,2942194,34336460,988140,11946393,21511394,11884098,210742336,63531611,1212024,47426610,106616685,105975540,63828054,4857186,1239175,9622968,
16604020,14249688,35026208,157024083,2495232,1897018,35746480,606177,2948,18069436,11885863,11521328,45402478,5757528,79648877,65900224,597090,8474258,31869643,74561088,118960140,4308770,151497,20207820,17869170,97091190,15838200,36842775,6038466,1050616,67428180,34335165,
31586082,198926,12787880,70008159,31542546,7857136,29693092,1624805,13739194,19020546,3278035,14783664,59599428,16009650,75159345,8383580,396,12281500,8531007,21201264,212730390,55184280,8312997,19238752,73937812,131821856,3356064,33906347,1334016,3604130,55244560,1504217,
6110806,80618848,47103948,88000001,95967558,13086630,505560,589435,35695716,51700550,295869,11348244,17767170,25429110,123555999,37074224,13744094,6681740,3108945,5904384,77841260,35004528,48496683,14792,41535780,91781690,8186784,27314325,17112088,7885136,17994152,5607,
16068,30631986,68631264,97296125,46335576,14913192,2488200,7215,9809046,48887788,2136953,2105344,22954500,1391856,142955955,52141800,5499340,1574166,2883573,43139044,58278154,40774566,99623671,10687072,16306790,103556616,31987676,26517369,25660982,984686,15807176,11477907,
47587624,98681352,11814495,56720040,2322,1106292,58847725,18542496,24832,9168580,32927880,31796739,158030332,18840438,4578816,25530505,8813910,9724330,14411616,23300775,30084934,4927244,97762756,40451301,6379022,9763910,30753891,130396168,20025480,3435510,32976777,53564,
53114310,136829142,903371,24908440,11023200,3196518,50752145,16183980,26790,6392610,20135856,40870095,165436150,55913508,6863220,6624813,1550592,21984172,1916648,5002491,80934428,16538942,76695168,21245665,43988560,6101832,14654871,109465928,15002,13937748,23364613,890848,
59605254,25331430,6878680,148507,24254230,5925216,24334668,141684577,48618690,16982070,118414527,45888304,28839396,53945350,443037,4147092,137257708,23765616,7559435,7114952,28574,42865932,4579185,3348480,14981400,15721296,24282280,4935,47191716,68013946,4106144,31199029,
